paperId,citationCount,influentialCitationCount,doi,authorId,name,paperCount,citationCount,hIndex
22adc843af0e08187acd6425742de69c85543358,0,0,10.1016/j.tics.2022.02.009,2113593126,M. Meyer,79.0,5197.0,19.0
22adc843af0e08187acd6425742de69c85543358,0,0,10.1016/j.tics.2022.02.009,144575996,John Mikhail,66.0,2167.0,13.0
22adc843af0e08187acd6425742de69c85543358,0,0,10.1016/j.tics.2022.02.009,1403681126,K. Opoku-Agyemang,19.0,69.0,3.0
22adc843af0e08187acd6425742de69c85543358,0,0,10.1016/j.tics.2022.02.009,2591514,Jana Schaich Borg,25.0,931.0,11.0
22adc843af0e08187acd6425742de69c85543358,0,0,10.1016/j.tics.2022.02.009,4141294,Juliana Schroeder,104.0,893.0,17.0
22adc843af0e08187acd6425742de69c85543358,0,0,10.1016/j.tics.2022.02.009,1422133662,W. Sinnott-Armstrong,247.0,4899.0,34.0
22adc843af0e08187acd6425742de69c85543358,0,0,10.1016/j.tics.2022.02.009,2065836644,Marija Slavkovik,4.0,45.0,2.0
22adc843af0e08187acd6425742de69c85543358,0,0,10.1016/j.tics.2022.02.009,1763295,J. Tenenbaum,762.0,63649.0,108.0
2aa755b2192c2fb422661116864f33816831ad1b,0,0,10.1016/j.tics.2022.01.005,46212202,A. Goldberg,70.0,6882.0,22.0
2aa755b2192c2fb422661116864f33816831ad1b,0,0,10.1016/j.tics.2022.01.005,144652472,Fernanda Ferreira,25.0,14.0,2.0
4acc2128b17773244fc1ede92a5e8e1e73859739,13,2,10.1016/j.tics.2021.07.008,2764049,Hyowon Gweon,114.0,2006.0,18.0
8824e2f9974b567cf9f1836688050448deecdc51,12,0,10.1016/j.tics.2021.05.009,2114703473,C. Dembski,2.0,10.0,1.0
8824e2f9974b567cf9f1836688050448deecdc51,12,0,10.1016/j.tics.2021.05.009,2082451712,Christof Koch,40.0,4653.0,12.0
8824e2f9974b567cf9f1836688050448deecdc51,12,0,10.1016/j.tics.2021.05.009,2618570,Michael A. Pitts,58.0,1113.0,20.0
0d3ab4b71eadef322c2aad141f42760b9bb34714,1,0,10.1016/j.tics.2021.05.005,3652310,J. Leonard,52.0,1340.0,17.0
0d3ab4b71eadef322c2aad141f42760b9bb34714,1,0,10.1016/j.tics.2021.05.005,5720574,Angela L. Duckworth,256.0,24754.0,58.0
0d3ab4b71eadef322c2aad141f42760b9bb34714,1,0,10.1016/j.tics.2021.05.005,2670479,Laura Schulz,5.0,137.0,2.0
0d3ab4b71eadef322c2aad141f42760b9bb34714,1,0,10.1016/j.tics.2021.05.005,1859475,A. Mackey,60.0,1637.0,18.0
8c2b0dd1d892dfbb66b73bee77ba6f752e4342ed,1,0,10.1016/j.tics.2020.12.005,3371447,Philip Millroth,17.0,46.0,3.0
8c2b0dd1d892dfbb66b73bee77ba6f752e4342ed,1,0,10.1016/j.tics.2020.12.005,1989476215,August Collsiöö,4.0,4.0,1.0
8c2b0dd1d892dfbb66b73bee77ba6f752e4342ed,1,0,10.1016/j.tics.2020.12.005,2610355,P. Juslin,168.0,4421.0,35.0
0eadf20b35042a2f464fd041c416b0ecf70c7a57,2,0,10.1016/j.tics.2020.10.001,5494847,Jihan Ryu,7.0,3.0,1.0
0eadf20b35042a2f464fd041c416b0ecf70c7a57,2,0,10.1016/j.tics.2020.10.001,7499655,David Banthin,4.0,30.0,2.0
0eadf20b35042a2f464fd041c416b0ecf70c7a57,2,0,10.1016/j.tics.2020.10.001,3346719,X. Gu,79.0,3306.0,27.0
cd92c86f9fdd10fb1cf0c340f9478ce5274bc3ab,9,0,10.1016/j.tics.2020.07.004,2113901,C. Zich,46.0,633.0,13.0
cd92c86f9fdd10fb1cf0c340f9478ce5274bc3ab,9,0,10.1016/j.tics.2020.07.004,31722318,A. Quinn,64.0,1602.0,17.0
cd92c86f9fdd10fb1cf0c340f9478ce5274bc3ab,9,0,10.1016/j.tics.2020.07.004,2054824690,Lydia C. Mardell,4.0,10.0,1.0
cd92c86f9fdd10fb1cf0c340f9478ce5274bc3ab,9,0,10.1016/j.tics.2020.07.004,1882225,N. Ward,220.0,12409.0,56.0
cd92c86f9fdd10fb1cf0c340f9478ce5274bc3ab,9,0,10.1016/j.tics.2020.07.004,2640130,S. Bestmann,221.0,10749.0,57.0
8a3d72b42c33c855ccd1856c2c027ee5b5fc98ac,20,1,10.1016/j.tics.2020.04.005,7296975,Maxime Derex,27.0,803.0,11.0
8a3d72b42c33c855ccd1856c2c027ee5b5fc98ac,20,1,10.1016/j.tics.2020.04.005,2562403,A. Mesoudi,147.0,6558.0,40.0
fce5fe5503dba843992de6eda6b66b9cb3149464,34,1,10.1016/j.tics.2019.07.012,2588065,Keno Juechems,16.0,445.0,7.0
fce5fe5503dba843992de6eda6b66b9cb3149464,34,1,10.1016/j.tics.2019.07.012,2372244,C. Summerfield,144.0,10742.0,45.0
bfb50ea37aea3a499a839695b60abb1d17dc49de,11,0,10.1016/j.tics.2019.06.003,46954871,N. D. Simons,25.0,168.0,8.0
bfb50ea37aea3a499a839695b60abb1d17dc49de,11,0,10.1016/j.tics.2019.06.003,40612912,J. Tung,126.0,4961.0,38.0
fe0bd7ce0c2df56e5358106d8391a26d4c8ff994,180,3,10.1016/j.tics.2019.05.004,50279986,Saurabh Sonkusare,14.0,470.0,7.0
fe0bd7ce0c2df56e5358106d8391a26d4c8ff994,180,3,10.1016/j.tics.2019.05.004,1792909,M. Breakspear,336.0,21156.0,71.0
fe0bd7ce0c2df56e5358106d8391a26d4c8ff994,180,3,10.1016/j.tics.2019.05.004,1829455,C. Guo,57.0,1763.0,21.0
3e788d0dc948de7093457a7eb60cda6d5786c2cb,94,9,10.1016/j.tics.2019.04.012,4027846,J. Koen,56.0,1216.0,15.0
3e788d0dc948de7093457a7eb60cda6d5786c2cb,94,9,10.1016/j.tics.2019.04.012,1777384,M. Rugg,372.0,35285.0,104.0
226ce48c3ea48d5e8692f0a009310755b371086e,50,3,10.1016/j.tics.2018.06.009,34484675,Lindsey J. Powell,34.0,1337.0,12.0
226ce48c3ea48d5e8692f0a009310755b371086e,50,3,10.1016/j.tics.2018.06.009,40697594,Heather L. Kosakowski,10.0,71.0,3.0
226ce48c3ea48d5e8692f0a009310755b371086e,50,3,10.1016/j.tics.2018.06.009,2276622,R. Saxe,227.0,20018.0,69.0
f4ce9d614e1aec7b289370009b871bf0ae22f074,254,7,10.1016/j.tics.2018.01.007,4565742,M. Inzlicht,245.0,14443.0,57.0
f4ce9d614e1aec7b289370009b871bf0ae22f074,254,7,10.1016/j.tics.2018.01.007,2160770,A. Shenhav,106.0,4981.0,25.0
f4ce9d614e1aec7b289370009b871bf0ae22f074,254,7,10.1016/j.tics.2018.01.007,3448518,Christopher Y. Olivola,77.0,3206.0,23.0
1e96c8a0137d22407cb45401a6bfae8f297c0a82,122,3,10.1016/j.tics.2017.11.007,2423497,A. Young,208.0,24327.0,64.0
1e96c8a0137d22407cb45401a6bfae8f297c0a82,122,3,10.1016/j.tics.2017.11.007,34513773,A. Burton,179.0,12288.0,59.0
6cca53b511e32afa7eaf14a0fa08eb39b01a0f6e,69,5,10.1016/j.tics.2017.02.004,2332694,Joseph E LeDoux,569.0,89653.0,140.0
49e8963d3b2d64e5eba50181cee6324896173f97,76,1,10.1016/j.tics.2016.04.001,2144598,K. A. Schwarz,35.0,702.0,13.0
49e8963d3b2d64e5eba50181cee6324896173f97,76,1,10.1016/j.tics.2016.04.001,4411759,R. Pfister,144.0,2543.0,30.0
49e8963d3b2d64e5eba50181cee6324896173f97,76,1,10.1016/j.tics.2016.04.001,1710169,C. Büchel,498.0,45017.0,108.0
f163077b84399342c3d39d3dcf652ebc05d8aee1,50,1,10.1016/j.tics.2016.03.008,2372244,C. Summerfield,144.0,10742.0,45.0
f163077b84399342c3d39d3dcf652ebc05d8aee1,50,1,10.1016/j.tics.2016.03.008,1900710,T. Egner,188.0,15553.0,53.0
1b3f1e2cb3cbf8e12e33272dfede38fbf2970984,99,2,10.1016/j.tics.2015.07.003,46517739,A. Perkins,52.0,1159.0,14.0
1b3f1e2cb3cbf8e12e33272dfede38fbf2970984,99,2,10.1016/j.tics.2015.07.003,144796724,D. Arnone,100.0,5006.0,32.0
1b3f1e2cb3cbf8e12e33272dfede38fbf2970984,99,2,10.1016/j.tics.2015.07.003,2539844,J. Smallwood,312.0,22641.0,73.0
1b3f1e2cb3cbf8e12e33272dfede38fbf2970984,99,2,10.1016/j.tics.2015.07.003,2490741,D. Mobbs,116.0,9231.0,43.0
90ec05b9b68cadb44e8d4924c2acff078d911481,90,2,10.1016/j.tics.2014.11.002,144159946,P. Binda,99.0,1485.0,20.0
90ec05b9b68cadb44e8d4924c2acff078d911481,90,2,10.1016/j.tics.2014.11.002,34876418,S. Murray,114.0,4122.0,33.0
fe1643fcc9c36ee6e6db993808268b2e1d22ba0a,168,12,10.1016/j.tics.2014.06.010,2193978,T. Dalgleish,350.0,25842.0,77.0
fe1643fcc9c36ee6e6db993808268b2e1d22ba0a,168,12,10.1016/j.tics.2014.06.010,1400971050,A. Werner-Seidler,110.0,2050.0,23.0
643f7ecb97df87ef6853969cb74eec2b66b900b5,296,17,10.1016/j.tics.2014.09.001,1754105,M. Sheridan,185.0,9662.0,51.0
643f7ecb97df87ef6853969cb74eec2b66b900b5,296,17,10.1016/j.tics.2014.09.001,5145543,K. McLaughlin,374.0,28604.0,88.0
882952c3cdc0eb0260d0ded71430a6b8984d418c,203,7,10.1016/j.tics.2014.03.003,145115647,A. Chatterjee,339.0,11438.0,60.0
882952c3cdc0eb0260d0ded71430a6b8984d418c,203,7,10.1016/j.tics.2014.03.003,3183780,O. Vartanian,109.0,3203.0,26.0
82a53092e2535a3ae2587a8ed07cd5a76c87e711,532,30,10.1016/j.tics.2014.02.003,3883388,C. Carver,471.0,95759.0,113.0
82a53092e2535a3ae2587a8ed07cd5a76c87e711,532,30,10.1016/j.tics.2014.02.003,31704552,M. Scheier,225.0,68035.0,83.0
cc2b76de9a89009fd75cafc4381a82fa26558eff,599,30,10.1016/j.tics.2013.12.009,4565742,M. Inzlicht,245.0,14443.0,57.0
cc2b76de9a89009fd75cafc4381a82fa26558eff,599,30,10.1016/j.tics.2013.12.009,4555303,B. Schmeichel,123.0,12048.0,39.0
cc2b76de9a89009fd75cafc4381a82fa26558eff,599,30,10.1016/j.tics.2013.12.009,145929754,C. Macrae,175.0,16881.0,62.0
5b25a52337196befb15ac7336b20ad50089668bc,93,2,10.1016/j.tics.2012.12.003,2300489,D. Nikolic,77.0,5029.0,27.0
5b25a52337196befb15ac7336b20ad50089668bc,93,2,10.1016/j.tics.2012.12.003,144677419,P. Fries,246.0,42238.0,72.0
5b25a52337196befb15ac7336b20ad50089668bc,93,2,10.1016/j.tics.2012.12.003,1712899,W. Singer,679.0,73676.0,125.0
51fbd550929b79ef9a6509d88c8df393a0cf2b05,1313,50,10.1016/j.tics.2012.01.006,34053276,W. Hofmann,197.0,15727.0,55.0
51fbd550929b79ef9a6509d88c8df393a0cf2b05,1313,50,10.1016/j.tics.2012.01.006,4555303,B. Schmeichel,123.0,12048.0,39.0
51fbd550929b79ef9a6509d88c8df393a0cf2b05,1313,50,10.1016/j.tics.2012.01.006,2496636,A. Baddeley,558.0,90456.0,135.0
a67d3ed66e667f6bce8d3416942e468589b3580e,401,24,10.1016/j.tics.2011.11.001,4536785,N. Block,153.0,10966.0,45.0
ab423fe8c991d0fbb4ec712e301d3b34bbae7ae9,518,40,10.1016/j.tics.2010.01.002,2320677,S. Koelsch,212.0,16901.0,71.0
051b5a5997cc12c8746666093d4d162dd45834d7,273,17,10.1016/j.tics.2009.06.008,3345602,F. Warneken,123.0,8462.0,42.0
051b5a5997cc12c8746666093d4d162dd45834d7,273,17,10.1016/j.tics.2009.06.008,2534361,M. Tomasello,920.0,95144.0,159.0
fa68144cd682f91b7d74923350f5eb9200264196,321,21,10.1016/j.tics.2009.04.004,3223018,Biyu J. He,66.0,5203.0,25.0
fa68144cd682f91b7d74923350f5eb9200264196,321,21,10.1016/j.tics.2009.04.004,2057029,M. Raichle,580.0,130432.0,151.0
2d596ea2b9ef166f0c453e3ec4abde233d3a4726,148,3,10.1016/j.tics.2007.08.006,2085281,S. Taylor,225.0,17526.0,62.0
2d596ea2b9ef166f0c453e3ec4abde233d3a4726,148,3,10.1016/j.tics.2007.08.006,2321530,I. Liberzon,428.0,29224.0,86.0
895cdff70209cc0987bf493c80ed410aba9446b1,1011,93,10.1016/j.tics.2007.08.001,2930083,Rachel A. Diana,38.0,2452.0,19.0
895cdff70209cc0987bf493c80ed410aba9446b1,1011,93,10.1016/j.tics.2007.08.001,3311546,A. Yonelinas,218.0,26488.0,73.0
895cdff70209cc0987bf493c80ed410aba9446b1,1011,93,10.1016/j.tics.2007.08.001,3119221,C. Ranganath,250.0,21907.0,74.0
6aec2aeba04f4454e92c86be384ce02977a4481e,99,9,10.1016/j.tics.2006.10.007,2740288,Paul T. Sowden,82.0,1751.0,20.0
6aec2aeba04f4454e92c86be384ce02977a4481e,99,9,10.1016/j.tics.2006.10.007,2287417,P. Schyns,305.0,15352.0,58.0
3371575d11fbf83577b5adf2a0994c1306aebd09,579,67,10.1016/j.tics.2005.11.009,1759817,Annett Schirmer,99.0,3710.0,31.0
3371575d11fbf83577b5adf2a0994c1306aebd09,579,67,10.1016/j.tics.2005.11.009,2890650,S. Kotz,482.0,14703.0,71.0
14d58fe1c827caa717fdc34b0428aaaedc07573e,3529,264,10.1016/j.tics.2005.08.011,144677419,P. Fries,246.0,42238.0,72.0
d2c0bdfef8fab0fde7d099956ae90a853008e82d,46,2,10.1016/j.tics.2005.04.004,2255861,T. Andrews,136.0,4235.0,36.0
d2c0bdfef8fab0fde7d099956ae90a853008e82d,46,2,10.1016/j.tics.2005.04.004,2123918,D. Purves,535.0,14703.0,70.0
700ae4466b9ec0528c18259356179dd2855a9138,157,3,10.1016/j.tics.2005.03.009,143953636,C. Price,378.0,47898.0,114.0
700ae4466b9ec0528c18259356179dd2855a9138,157,3,10.1016/j.tics.2005.03.009,143830962,G. Thierry,195.0,6752.0,42.0
700ae4466b9ec0528c18259356179dd2855a9138,157,3,10.1016/j.tics.2005.03.009,2339096,T. Griffiths,292.0,13606.0,66.0
85560ad24a016785122006564767acbdc728c40c,1757,198,10.1016/j.tics.2004.12.004,2576945,N. Lavie,180.0,17560.0,60.0
6601bb3d02f26dffc70b61dc9721a8db776b2847,64,1,10.1016/j.tics.2004.09.009,2189155,R. Andersen,301.0,34558.0,90.0
6601bb3d02f26dffc70b61dc9721a8db776b2847,64,1,10.1016/j.tics.2004.09.009,144751617,J. Burdick,442.0,17569.0,70.0
6601bb3d02f26dffc70b61dc9721a8db776b2847,64,1,10.1016/j.tics.2004.09.009,145299648,S. Musallam,50.0,2479.0,16.0
6601bb3d02f26dffc70b61dc9721a8db776b2847,64,1,10.1016/j.tics.2004.09.009,2515939,Bijan Pesaran,121.0,7064.0,32.0
6601bb3d02f26dffc70b61dc9721a8db776b2847,64,1,10.1016/j.tics.2004.09.009,1746795,J. Cham,58.0,1432.0,17.0
3ddb5e5a23e3ce894da7ac350a1ef34d5b0624ec,68,1,10.1016/j.tics.2004.03.011,101897524,F. Ferreira,173.0,11579.0,53.0
3ddb5e5a23e3ce894da7ac350a1ef34d5b0624ec,68,1,10.1016/j.tics.2004.03.011,40283453,Karl G. D. Bailey,101.0,1397.0,10.0
858c63b685155157ef2ff4de19d127556cb6d4a3,21,3,10.1016/j.tics.2004.03.002,1708122,A. Kamil,144.0,7276.0,43.0
3ccd4def4e2bad5a679f1dffc8ed684775560ee9,345,16,10.1016/S1364-6613(03)00159-1,113317072,A. Caramazza,523.0,40133.0,108.0
3ccd4def4e2bad5a679f1dffc8ed684775560ee9,345,16,10.1016/S1364-6613(03)00159-1,2046939,B. Mahon,115.0,6610.0,34.0
56b5ad6d84177030715e1260bc3c2c391f8f589d,263,21,10.1016/S1364-6613(03)00092-5,2595681,L. Pylkkänen,112.0,4378.0,35.0
56b5ad6d84177030715e1260bc3c2c391f8f589d,263,21,10.1016/S1364-6613(03)00092-5,3040128,A. Marantz,144.0,13556.0,44.0
688dc2931e3b89feea158a17f053f4e3d3b060b0,11,1,10.1016/S1364-6613(02)00012-8,47091276,R. Campbell,160.0,9267.0,48.0
688dc2931e3b89feea158a17f053f4e3d3b060b0,11,1,10.1016/S1364-6613(02)00012-8,3058124,B. Woll,307.0,5761.0,41.0
65d76337a61d72409e05923480c1002e10bf4a23,167,9,10.1016/S1364-6613(00)01725-3,1948854,N. Bruno,98.0,1857.0,22.0
cb7c0dce4f3e2f408c8e9d0f3723753a13eea1e3,168,5,10.1016/S1364-6613(00)01650-8,50103617,S. Rahman,70.0,867.0,8.0
cb7c0dce4f3e2f408c8e9d0f3723753a13eea1e3,168,5,10.1016/S1364-6613(00)01650-8,144766323,B. Sahakian,645.0,63821.0,140.0
cb7c0dce4f3e2f408c8e9d0f3723753a13eea1e3,168,5,10.1016/S1364-6613(00)01650-8,48184329,R. Cardinal,153.0,10581.0,39.0
cb7c0dce4f3e2f408c8e9d0f3723753a13eea1e3,168,5,10.1016/S1364-6613(00)01650-8,8567068,R. Rogers,169.0,16242.0,58.0
cb7c0dce4f3e2f408c8e9d0f3723753a13eea1e3,168,5,10.1016/S1364-6613(00)01650-8,1854466,T. Robbins,1332.0,161785.0,224.0
e9f45a41f74b6232b9deac288438b0f86226a797,41,2,10.1016/S1364-6613(00)01591-6,143809344,G. Carpenter,179.0,18633.0,48.0
39888f19487cff3b12df350232ec2b2c699bbd21,456,12,10.1016/S1364-6613(00)01601-6,144020211,R. Menzel,402.0,25568.0,85.0
39888f19487cff3b12df350232ec2b2c699bbd21,456,12,10.1016/S1364-6613(00)01601-6,5028825,M. Giurfa,358.0,12198.0,61.0
335ab5c452d60b39fced54f7a52f35ec8da40511,43,2,10.1016/S1364-6613(00)01536-9,2653652,D. Mareschal,269.0,4937.0,40.0
696aebfca71afbb15d097b6fe327e1d5aece9cdb,499,34,10.1016/S1364-6613(00)01445-5,1777384,M. Rugg,372.0,35285.0,104.0
696aebfca71afbb15d097b6fe327e1d5aece9cdb,499,34,10.1016/S1364-6613(00)01445-5,2987411,E. Wilding,85.0,4177.0,30.0
5e44cba434730744db7702be4e9afdc3a0e653cf,216,18,10.1016/S1364-6613(99)01402-3,7978927,D. Kelemen,66.0,4154.0,30.0
5067a7aabd6990b10075ceda0986082a35a2f1e5,74,7,10.1016/S1364-6613(99)01378-9,5305710,I. Robertson,395.0,23103.0,82.0
8636cc19788af423a54b4a1859c0169ed07998bc,78,1,10.1016/S1364-6613(99)01381-9,5678528,R. Snowden,174.0,6561.0,48.0
8636cc19788af423a54b4a1859c0169ed07998bc,78,1,10.1016/S1364-6613(99)01381-9,2233157,Frans A. J. Verstraten,224.0,4616.0,35.0
f69e05a32fd1541bb41d981bdb013366c9150a85,1361,58,10.1016/S1364-6613(99)01327-3,1745219,S. Schaal,473.0,35035.0,91.0
d7288393f3f49157c349706f07aa38c61126bec2,4,1,10.1016/S1364-6613(97)01066-8,8909922,N. Intrator,233.0,5215.0,39.0
d7288393f3f49157c349706f07aa38c61126bec2,4,1,10.1016/S1364-6613(97)01066-8,2331213,S. Edelman,273.0,11442.0,44.0
9b5ef95d028d2b17fe833df7762bffbc2e30a743,91,1,10.1016/S1364-6613(97)01022-X,2569756,J. Hodges,941.0,76203.0,141.0
9b5ef95d028d2b17fe833df7762bffbc2e30a743,91,1,10.1016/S1364-6613(97)01022-X,143615574,K. Patterson,334.0,40649.0,100.0
1fb2c0c8cc4f1d5081c1807f81b49b9599914cd2,0,0,10.1016/j.tics.2022.01.007,3439085,J. Mollon,290.0,12438.0,58.0
1fb2c0c8cc4f1d5081c1807f81b49b9599914cd2,0,0,10.1016/j.tics.2022.01.007,2081495977,C. Takahashi,4.0,3.0,1.0
1fb2c0c8cc4f1d5081c1807f81b49b9599914cd2,0,0,10.1016/j.tics.2022.01.007,6745060,M. Danilova,52.0,438.0,11.0
2edd7b03be63e4decae110b97fea4a95b670080c,29,0,10.1016/j.tics.2020.06.012,145822452,J. Duncan,249.0,41244.0,78.0
2edd7b03be63e4decae110b97fea4a95b670080c,29,0,10.1016/j.tics.2020.06.012,30130409,Moataz Assem,27.0,271.0,7.0
2edd7b03be63e4decae110b97fea4a95b670080c,29,0,10.1016/j.tics.2020.06.012,117016430,Sneha Shashidhara,20.0,102.0,4.0
c661e77c97fb1e75ba4039ae7ebc74c26d5495e2,87,8,10.1016/j.tics.2019.11.003,2334450,Clare Press,99.0,3558.0,32.0
c661e77c97fb1e75ba4039ae7ebc74c26d5495e2,87,8,10.1016/j.tics.2019.11.003,145630898,P. Kok,73.0,4008.0,25.0
c661e77c97fb1e75ba4039ae7ebc74c26d5495e2,87,8,10.1016/j.tics.2019.11.003,3780084,Daniel Yon,44.0,655.0,13.0
bbfecebf6762b423977ed390dc95e76a74168702,23,0,10.1016/j.tics.2019.06.002,2128289,K. Oberauer,272.0,15356.0,66.0
de6a86f32e4b77e6b607a9d94ed960b2182deeec,41,2,10.1016/j.tics.2019.06.006,5662775,H. O. D. Beeck,210.0,2547.0,26.0
de6a86f32e4b77e6b607a9d94ed960b2182deeec,41,2,10.1016/j.tics.2019.06.006,91200472,Ineke Pillet,8.0,70.0,4.0
de6a86f32e4b77e6b607a9d94ed960b2182deeec,41,2,10.1016/j.tics.2019.06.006,144219339,J. Ritchie,56.0,797.0,14.0
68566fba91dad5c9ce2b87692dc794aa558f4850,24,0,10.1016/j.tics.2019.04.003,4363275,S. Arzy,93.0,2470.0,22.0
68566fba91dad5c9ce2b87692dc794aa558f4850,24,0,10.1016/j.tics.2019.04.003,10129966,D. Schacter,694.0,90301.0,149.0
16622240fe0f46824980d13575c6c46712e80a9d,12,0,10.1016/j.tics.2019.03.002,144696232,David Soto,102.0,3594.0,33.0
16622240fe0f46824980d13575c6c46712e80a9d,12,0,10.1016/j.tics.2019.03.002,35050689,U. A. Sheikh,13.0,45.0,4.0
16622240fe0f46824980d13575c6c46712e80a9d,12,0,10.1016/j.tics.2019.03.002,40015216,C. R. Rosenthal,41.0,1114.0,17.0
c2a5305b02ea9c405ef8dffbf637f717525f4e74,65,0,10.1016/j.tics.2018.10.001,1404650272,Esti Blanco-Elorrieta,20.0,421.0,8.0
c2a5305b02ea9c405ef8dffbf637f717525f4e74,65,0,10.1016/j.tics.2018.10.001,2595681,L. Pylkkänen,112.0,4378.0,35.0
90002f9aead02d681a707909bb1d955b80607cd8,106,2,10.1016/j.tics.2018.09.004,5531969,R. Bufacchi,17.0,251.0,6.0
90002f9aead02d681a707909bb1d955b80607cd8,106,2,10.1016/j.tics.2018.09.004,47791556,G. Iannetti,217.0,10789.0,58.0
d7250fa71da9cc41df86b40a2652f661c6c3d576,166,9,10.1016/j.tics.2018.07.006,144128278,G. Buzsáki,520.0,100976.0,153.0
d7250fa71da9cc41df86b40a2652f661c6c3d576,166,9,10.1016/j.tics.2018.07.006,40344862,D. Tingley,21.0,591.0,12.0
93b3adb7bd670cffaf83917f430237fca019bf9d,63,6,10.1016/j.tics.2018.03.012,49251131,Paul E. Stillman,34.0,408.0,9.0
93b3adb7bd670cffaf83917f430237fca019bf9d,63,6,10.1016/j.tics.2018.03.012,2111113211,Xiling Shen,9.0,98.0,3.0
93b3adb7bd670cffaf83917f430237fca019bf9d,63,6,10.1016/j.tics.2018.03.012,39829408,M. Ferguson,114.0,5295.0,31.0
0c183ca11bdbe6aa54d23ae0e75f9fbd77fe31b0,37,1,10.1016/j.tics.2018.01.006,40598952,Ike Silver,16.0,105.0,5.0
0c183ca11bdbe6aa54d23ae0e75f9fbd77fe31b0,37,1,10.1016/j.tics.2018.01.006,12341374,A. Shaw,69.0,1633.0,20.0
894270ec8c192b666e8fe2fb76914d272527c302,43,3,10.1016/j.tics.2017.11.004,2587889,Marc W Howard,137.0,7173.0,37.0
d22b61d7f747f6c7bf969f0577bb567334c4e3ed,33,0,10.1016/j.tics.2017.09.001,143822824,Jonathan Redshaw,58.0,710.0,14.0
d22b61d7f747f6c7bf969f0577bb567334c4e3ed,33,0,10.1016/j.tics.2017.09.001,2110305080,Alex H. Taylor,87.0,1619.0,22.0
d22b61d7f747f6c7bf969f0577bb567334c4e3ed,33,0,10.1016/j.tics.2017.09.001,4087456,T. Suddendorf,166.0,9055.0,43.0
54775b4fb30bb86501bbe29f3929a04a82f74916,130,14,10.1016/j.tics.2017.06.013,2110212196,Yaoda Xu,117.0,3503.0,25.0
ccb47b50c280bbec3fe841dcf4476d905bf2241e,202,10,10.1016/j.tics.2017.03.010,145590468,N. Myers,46.0,1111.0,15.0
ccb47b50c280bbec3fe841dcf4476d905bf2241e,202,10,10.1016/j.tics.2017.03.010,2217437,M. Stokes,125.0,6207.0,40.0
ccb47b50c280bbec3fe841dcf4476d905bf2241e,202,10,10.1016/j.tics.2017.03.010,1692729,A. Nobre,366.0,23154.0,79.0
df9ed655fbc4f9a4e63fcb621e42dad5e07b2e81,145,1,10.1016/j.tics.2016.10.005,144055554,X. Zuo,208.0,23431.0,61.0
df9ed655fbc4f9a4e63fcb621e42dad5e07b2e81,145,1,10.1016/j.tics.2016.10.005,48479545,Ye He,29.0,1634.0,14.0
df9ed655fbc4f9a4e63fcb621e42dad5e07b2e81,145,1,10.1016/j.tics.2016.10.005,2676819,R. Betzel,133.0,7474.0,40.0
df9ed655fbc4f9a4e63fcb621e42dad5e07b2e81,145,1,10.1016/j.tics.2016.10.005,2961967,S. Colcombe,98.0,19735.0,46.0
df9ed655fbc4f9a4e63fcb621e42dad5e07b2e81,145,1,10.1016/j.tics.2016.10.005,1694232,O. Sporns,401.0,74907.0,104.0
df9ed655fbc4f9a4e63fcb621e42dad5e07b2e81,145,1,10.1016/j.tics.2016.10.005,2333008,M. Milham,388.0,43276.0,98.0
3dd21ef93e0b7a3b4b1fc6e7f4fab0816de4d37a,15,1,10.1016/j.tics.2016.02.006,10129234,B. Love,245.0,6979.0,44.0
000094506197f672d1291024bd66e8fed1041101,126,1,10.1016/j.tics.2015.08.010,1993294,Shihui Han,238.0,13010.0,57.0
000094506197f672d1291024bd66e8fed1041101,126,1,10.1016/j.tics.2015.08.010,2031418,Yina Ma,75.0,2563.0,30.0
f492377de952baaa27dbeff72a958aecb503560d,483,16,10.1016/j.tics.2015.08.003,5197851,J. Pearson,111.0,3857.0,32.0
f492377de952baaa27dbeff72a958aecb503560d,483,16,10.1016/j.tics.2015.08.003,2689972,Thomas Naselaris,64.0,4820.0,22.0
f492377de952baaa27dbeff72a958aecb503560d,483,16,10.1016/j.tics.2015.08.003,143612534,E. Holmes,354.0,19316.0,66.0
f492377de952baaa27dbeff72a958aecb503560d,483,16,10.1016/j.tics.2015.08.003,2914641,S. Kosslyn,400.0,41027.0,102.0
3de38c45239a9e61603e4ce64f3ab3d996bb6fb3,28,0,10.1016/j.tics.2015.03.008,1706985,J. Mishra,71.0,1521.0,20.0
3de38c45239a9e61603e4ce64f3ab3d996bb6fb3,28,0,10.1016/j.tics.2015.03.008,1831939,A. Gazzaley,209.0,14296.0,53.0
0414b47a91929b2cd38bde406aec35105b5e608b,288,18,10.1016/j.tics.2015.02.004,4160080,Michael S Clayton,7.0,461.0,5.0
0414b47a91929b2cd38bde406aec35105b5e608b,288,18,10.1016/j.tics.2015.02.004,144927959,N. Yeung,111.0,12656.0,47.0
0414b47a91929b2cd38bde406aec35105b5e608b,288,18,10.1016/j.tics.2015.02.004,7314101,R. C. Kadosh,123.0,4506.0,33.0
7073580998359a79bafbde7f630f8ddc56c9e2b8,62,1,10.1016/j.tics.2015.01.003,48083861,Carolyn Parkinson,53.0,1257.0,17.0
